4;[];262231752;73;32778969;0.0020166626;15;[{"id":118,"isstartcaller":true,"calls":[119]},{"id":119,"isstartcaller":false,"calls":[120]},{"id":120,"isstartcaller":false,"calls":[121]},{"id":121,"isstartcaller":false,"calls":[]}];[]
4;["livelock"];297419760;135;33046640;0.0026243445;72;[{"id":117,"isstartcaller":true,"calls":[101]},{"id":101,"isstartcaller":true,"calls":[113]},{"id":113,"isstartcaller":false,"calls":[114]},{"id":114,"isstartcaller":false,"calls":[]}];[" init initialize invoke.101 request.113 invoke.113 request.114 invoke.114 invoke.117 request.101 invoke.101 request.113 invoke.113 request.114 invoke.114"]
4;["livelock","livelock"];295877520;122;32875280;0.0021984887;31;[{"id":116,"isstartcaller":true,"calls":[102,106]},{"id":102,"isstartcaller":false,"calls":[]},{"id":104,"isstartcaller":true,"calls":[102,106]},{"id":106,"isstartcaller":false,"calls":[]}];[" init initialize invoke.104 request.102 invoke.102 invoke.116 request.102 invoke.102"," init initialize invoke.104 request.106 invoke.106 invoke.116 request.106 invoke.106"]
4;[];262125696;75;32765712;0.0019097375;5;[{"id":105,"isstartcaller":true,"calls":[]},{"id":122,"isstartcaller":false,"calls":[115]},{"id":115,"isstartcaller":false,"calls":[]},{"id":112,"isstartcaller":false,"calls":[]}];[]
4;[];295579584;127;32842176;0.0021481225;25;[{"id":111,"isstartcaller":false,"calls":[]},{"id":108,"isstartcaller":true,"calls":[111]},{"id":110,"isstartcaller":false,"calls":[]},{"id":109,"isstartcaller":true,"calls":[110]}];[]
2;[];98240816;34;32746939;0.0019381334;9;[{"id":107,"isstartcaller":true,"calls":[]},{"id":103,"isstartcaller":true,"calls":[]}];[]
5;["livelock","deadloop","livelock","livelock"];405077112;193;33756426;0.0040923995;143;[{"id":119,"isstartcaller":false,"calls":[120,122]},{"id":118,"isstartcaller":true,"calls":[119]},{"id":115,"isstartcaller":true,"calls":[119]},{"id":120,"isstartcaller":false,"calls":[]},{"id":122,"isstartcaller":false,"calls":[115]}];[" init initialize invoke.115 request.119 invoke.119 request.120 invoke.120 invoke.118 request.119 invoke.119 request.120 invoke.120"," init initialize invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.118 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.115 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 invoke.119 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.122 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 invoke.122 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.115 invoke.115 request.119 request.119 invoke.119 invoke.119 request.122 request.122 invoke.122 invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 request.115 invoke.115 request.119 invoke.119 request.122 invoke.122 invoke.122 request.115 invoke.115 request.119 invoke.119 request.115 invoke.115 request.119 invoke.119 request.122 request.122 invoke.122 invoke.122 request.115 invoke.115 request.119 request.115 invoke.115 request.119 invoke.119 invoke.119 request.122 request.122 invoke.122 request.115 invoke.122 request.115 invoke.115 invoke.115 request.119 request.119 invoke.119 invoke.119 request.122 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119 invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 request.122 invoke.122 request.115 invoke.115 request.119 invoke.122 request.115 invoke.115 request.119 invoke.119 invoke.119 request.122 invoke.122 request.115 request.122 invoke.122 request.115 invoke.115 invoke.115 request.119 request.119 invoke.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.119 request.122 invoke.122 request.115 invoke.115 invoke.115 request.119 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119"," init initialize invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.118 invoke.115 request.119 invoke.119 request.120 invoke.120 request.119 invoke.119 request.120 invoke.120"," init initialize invoke.115 request.119 invoke.119 request.122 invoke.122 request.115 invoke.118 invoke.115 request.119 request.119 invoke.119 request.122 invoke.122 invoke.119 request.120 invoke.120 request.115 invoke.115 request.119 invoke.119 request.120 invoke.120"]
10;[];933941408;496;34590423;0.0049032266;143;[{"id":113,"isstartcaller":false,"calls":[114]},{"id":116,"isstartcaller":true,"calls":[102,106,115,113]},{"id":101,"isstartcaller":true,"calls":[113,115,108,106,102,103,109]},{"id":114,"isstartcaller":false,"calls":[]},{"id":102,"isstartcaller":false,"calls":[]},{"id":106,"isstartcaller":false,"calls":[]},{"id":115,"isstartcaller":false,"calls":[]},{"id":108,"isstartcaller":false,"calls":[]},{"id":103,"isstartcaller":false,"calls":[]},{"id":109,"isstartcaller":false,"calls":[]}];[]
5;["livelock","livelock","livelock","livelock"];401417694;145;33451474;0.0033946587;106;[{"id":102,"isstartcaller":false,"calls":[]},{"id":116,"isstartcaller":true,"calls":[102,106]},{"id":104,"isstartcaller":true,"calls":[102,106]},{"id":101,"isstartcaller":true,"calls":[106,102]},{"id":106,"isstartcaller":false,"calls":[]}];[" init initialize invoke.101 request.102 invoke.102 invoke.104 request.102 invoke.102 invoke.116 request.102 invoke.102"," init initialize invoke.101 request.106 invoke.106 invoke.104 request.106 invoke.106 invoke.116 request.106 invoke.106"," init initialize invoke.101 request.102 invoke.102 invoke.104 request.106 invoke.106 invoke.116 request.106 invoke.106"," init initialize invoke.101 request.102 invoke.102 invoke.104 request.106 invoke.106 invoke.116 request.102 invoke.102"]
6;["livelock","livelock","livelock"];499068394;228;33271226;0.002952567;84;[{"id":104,"isstartcaller":true,"calls":[102,103,109,106]},{"id":105,"isstartcaller":true,"calls":[104]},{"id":102,"isstartcaller":false,"calls":[]},{"id":103,"isstartcaller":false,"calls":[]},{"id":109,"isstartcaller":false,"calls":[]},{"id":106,"isstartcaller":false,"calls":[]}];[" init initialize invoke.105 request.104 invoke.104 request.109 invoke.109 invoke.104 request.109 invoke.109"," init initialize invoke.105 request.104 invoke.104 request.106 invoke.106 invoke.104 request.106 invoke.106"," init initialize invoke.105 request.104 invoke.104 request.106 invoke.106 invoke.104 request.109 invoke.109"]
