3;[];196486800;81;32747800;0.0023645668;11;[{"id":118,"isstartcaller":true,"calls":[119]},{"id":119,"isstartcaller":false,"calls":[120]},{"id":120,"isstartcaller":false,"calls":[]}];[]
3;["livelock"];197068432;84;32844739;0.0023306666;34;[{"id":117,"isstartcaller":true,"calls":[101]},{"id":101,"isstartcaller":true,"calls":[113]},{"id":113,"isstartcaller":false,"calls":[]}];[" init initialize invoke.101 request.113 invoke.113 invoke.117 request.101 invoke.101 request.113 invoke.113"]
3;["livelock"];196806288;89;32801048;0.0022017332;24;[{"id":116,"isstartcaller":true,"calls":[102]},{"id":102,"isstartcaller":false,"calls":[]},{"id":104,"isstartcaller":true,"calls":[102]}];[" init initialize invoke.104 request.102 invoke.102 invoke.116 request.102 invoke.102"]
3;[];196440608;53;32740101;0.0017685167;5;[{"id":105,"isstartcaller":true,"calls":[]},{"id":122,"isstartcaller":false,"calls":[115]},{"id":115,"isstartcaller":false,"calls":[]}];[]
3;[];131140672;54;32785168;0.002049975;15;[{"id":121,"isstartcaller":true,"calls":[]},{"id":114,"isstartcaller":true,"calls":[]},{"id":112,"isstartcaller":true,"calls":[]}];[]
3;[];196467832;58;32744639;0.0019120666;8;[{"id":111,"isstartcaller":false,"calls":[]},{"id":108,"isstartcaller":true,"calls":[111]},{"id":110,"isstartcaller":false,"calls":[]}];[]
3;[];196467800;49;32744633;0.0018732833;8;[{"id":109,"isstartcaller":false,"calls":[]},{"id":107,"isstartcaller":false,"calls":[]},{"id":106,"isstartcaller":true,"calls":[107]}];[]
1;[];65455648;25;32727824;0.0019544;5;[{"id":103,"isstartcaller":true,"calls":[]}];[]
3;["livelock"];196806288;65;32801048;0.0020887833;24;[{"id":119,"isstartcaller":false,"calls":[]},{"id":118,"isstartcaller":true,"calls":[119]},{"id":115,"isstartcaller":true,"calls":[119]}];[" init initialize invoke.115 request.119 invoke.119 invoke.118 request.119 invoke.119"]
3;["livelock"];196814480;71;32802413;0.00206615;24;[{"id":113,"isstartcaller":false,"calls":[]},{"id":116,"isstartcaller":true,"calls":[113]},{"id":101,"isstartcaller":true,"calls":[113]}];[" init initialize invoke.101 request.113 invoke.113 invoke.116 request.113 invoke.113"]
4;["livelock"];265564010;127;33195501;0.0029665;82;[{"id":102,"isstartcaller":false,"calls":[]},{"id":116,"isstartcaller":true,"calls":[102]},{"id":104,"isstartcaller":true,"calls":[102]},{"id":101,"isstartcaller":true,"calls":[102]}];[" init initialize invoke.101 request.102 invoke.102 invoke.104 request.102 invoke.102 invoke.116 request.102 invoke.102"]
6;["livelock","livelock","livelock"];499067424;219;33271162;0.0030625337;84;[{"id":104,"isstartcaller":true,"calls":[102,103,109,106]},{"id":105,"isstartcaller":true,"calls":[104]},{"id":102,"isstartcaller":false,"calls":[]},{"id":103,"isstartcaller":false,"calls":[]},{"id":109,"isstartcaller":false,"calls":[]},{"id":106,"isstartcaller":false,"calls":[]}];[" init initialize invoke.105 request.104 invoke.104 request.109 invoke.109 invoke.104 request.109 invoke.109"," init initialize invoke.105 request.104 invoke.104 request.106 invoke.106 invoke.104 request.106 invoke.106"," init initialize invoke.105 request.104 invoke.104 request.106 invoke.106 invoke.104 request.109 invoke.109"]
4;["deadloop"];262376624;81;32797078;0.0020348;16;[{"id":122,"isstartcaller":true,"calls":[115]},{"id":119,"isstartcaller":false,"calls":[120,122]},{"id":115,"isstartcaller":false,"calls":[119]},{"id":120,"isstartcaller":false,"calls":[]}];[" init initialize invoke.122 request.115 invoke.115 request.119 invoke.119 request.122 invoke.122"]
4;["livelock"];265565864;114;33195733;0.0028861624;82;[{"id":115,"isstartcaller":false,"calls":[]},{"id":122,"isstartcaller":true,"calls":[115]},{"id":116,"isstartcaller":true,"calls":[115]},{"id":101,"isstartcaller":true,"calls":[115]}];[" init initialize invoke.101 request.115 invoke.115 invoke.116 request.115 invoke.115 invoke.122 request.115 invoke.115"]
4;["livelock"];265565896;107;33195737;0.0029595753;82;[{"id":115,"isstartcaller":false,"calls":[]},{"id":122,"isstartcaller":true,"calls":[115]},{"id":116,"isstartcaller":true,"calls":[115]},{"id":101,"isstartcaller":true,"calls":[115]}];[" init initialize invoke.101 request.115 invoke.115 invoke.116 request.115 invoke.115 invoke.122 request.115 invoke.115"]
2;[];130922072;44;32730518;0.001899225;8;[{"id":121,"isstartcaller":false,"calls":[]},{"id":120,"isstartcaller":true,"calls":[121]}];[]
2;[];130938456;478;32734614;0.0040977;8;[{"id":114,"isstartcaller":false,"calls":[]},{"id":113,"isstartcaller":true,"calls":[114]}];[]
3;[];196581888;52;32763648;0.0019426667;10;[{"id":112,"isstartcaller":false,"calls":[]},{"id":108,"isstartcaller":true,"calls":[111,112]},{"id":111,"isstartcaller":false,"calls":[]}];[]
