8;["bottleneck"][{"id":118,"isstartcaller":true,"calls":[119]},{"id":119,"isstartcaller":false,"calls":[120,122]},{"id":120,"isstartcaller":false,"calls":[121]},{"id":121,"isstartcaller":false,"calls":[]},{"id":122,"isstartcaller":true,"calls":[115]},{"id":115,"isstartcaller":true,"calls":[119]},{"id":116,"isstartcaller":true},{"id":101,"isstartcaller":false,"calls":[115]}]
8;["bottleneck","bottleneck"];802916642;455;33454860;0.0031347338;55;[{"id":117,"isstartcaller":true,"calls":[]},{"id":105,"isstartcaller":true,"calls":[104]},{"id":104,"isstartcaller":true,"calls":[102,103,109,106]},{"id":102,"isstartcaller":false,"calls":[]},{"id":103,"isstartcaller":false,"calls":[]},{"id":109,"isstartcaller":false,"calls":[110]},{"id":110,"isstartcaller":false,"calls":[]},{"id":106,"isstartcaller":false,"calls":[]}];[" init initialize invoke.104 request.106 invoke.106 invoke.105 request.104 invoke.104 request.109 invoke.109 request.110 invoke.110 invoke.117"," init initialize invoke.104 request.106 invoke.106 invoke.105 request.104 invoke.104 request.106 invoke.106 invoke.117"]
6;[];495114248;231;33007617;0.0024829132;30;[{"id":114,"isstartcaller":false,"calls":[]},{"id":113,"isstartcaller":true,"calls":[114]},{"id":112,"isstartcaller":false,"calls":[]},{"id":108,"isstartcaller":true,"calls":[111,112]},{"id":111,"isstartcaller":false,"calls":[]},{"id":107,"isstartcaller":false,"calls":[]}];[]
9;["bottleneck","bottleneck","bottleneck"];827780140;435;34490839;0.005180283;187;[{"id":101,"isstartcaller":true,"calls":[113,115,108,106,102,103,109]},{"id":117,"isstartcaller":true,"calls":[101]},{"id":113,"isstartcaller":false,"calls":[]},{"id":115,"isstartcaller":false,"calls":[]},{"id":108,"isstartcaller":false,"calls":[]},{"id":106,"isstartcaller":false,"calls":[]},{"id":102,"isstartcaller":false,"calls":[]},{"id":103,"isstartcaller":false,"calls":[]},{"id":109,"isstartcaller":false,"calls":[]}];[" init initialize invoke.117 request.101 invoke.101 request.103 invoke.103 invoke.101 request.103 invoke.103"," init initialize invoke.117 request.101 invoke.101 request.109 invoke.109 invoke.101 request.109 invoke.109"," init initialize invoke.117 request.101 invoke.101 request.109 invoke.109 invoke.101 request.103 invoke.103"]
12;["bottleneck"];2215712700;2741;55392818;0.05284472;2058;[{"id":102,"isstartcaller":false,"calls":[]},{"id":116,"isstartcaller":true,"calls":[102,106,115,113]},{"id":104,"isstartcaller":true,"calls":[102,103,109,106]},{"id":101,"isstartcaller":true,"calls":[113,115,108,106,102,103,109]},{"id":103,"isstartcaller":false,"calls":[]},{"id":109,"isstartcaller":false,"calls":[110]},{"id":106,"isstartcaller":false,"calls":[107]},{"id":115,"isstartcaller":false,"calls":[]},{"id":113,"isstartcaller":false,"calls":[]},{"id":108,"isstartcaller":false,"calls":[]},{"id":110,"isstartcaller":false,"calls":[]},{"id":107,"isstartcaller":false,"calls":[]}];[" init initialize invoke.101 request.109 invoke.109 request.110 invoke.110 invoke.104 request.109 invoke.109 request.110 invoke.110 invoke.116 request.113 invoke.113"]
12;[];1184810768;672;35903357;0.006521197;173;[{"id":113,"isstartcaller":false,"calls":[114]},{"id":116,"isstartcaller":true,"calls":[102,106,115,113]},{"id":101,"isstartcaller":true,"calls":[113,115,108,106,102,103,109]},{"id":108,"isstartcaller":false,"calls":[111,112]},{"id":114,"isstartcaller":false,"calls":[]},{"id":102,"isstartcaller":false,"calls":[]},{"id":106,"isstartcaller":false,"calls":[]},{"id":115,"isstartcaller":false,"calls":[]},{"id":103,"isstartcaller":false,"calls":[]},{"id":109,"isstartcaller":false,"calls":[]},{"id":111,"isstartcaller":false,"calls":[]},{"id":112,"isstartcaller":false,"calls":[]}];[]
2;[];130922072;57;32730518;0.0021094;8;[{"id":107,"isstartcaller":false,"calls":[]},{"id":106,"isstartcaller":true,"calls":[107]}];[]
7;["circular"];462178160;209;33012726;0.0023899355;17;[{"id":118,"isstartcaller":true,"calls":[119]},{"id":119,"isstartcaller":false,"calls":[122]},{"id":122,"isstartcaller":false,"calls":[115]},{"id":115,"isstartcaller":false,"calls":[119]},{"id":116,"isstartcaller":false,"calls":[115]},{"id":101,"isstartcaller":false,"calls":[115]},{"id":117,"isstartcaller":false,"calls":[101]}];[" init initialize invoke.118 request.119 invoke.119 request.122 invoke.122 request.115 invoke.115 request.119 invoke.119"]
